id,functional,functional needs repair,non functional,prob_repair_needed,prob_repair_needed_people
58533,0.86,0.11,0.03,0.14,82.32000000000001
31297,0.69,0.01,0.3,0.31,79.98
63877,0.94,0.06,0.0,0.06,4.08
42620,0.68,0.05,0.27,0.32,0.0
45603,0.38,0.56,0.06,0.6200000000000001,43.400000000000006
5494,0.02,0.0,0.98,0.98,0.98
22161,0.57,0.03,0.4,0.43000000000000005,860.0000000000001
3807,0.04,0.0,0.96,0.96,0.96
9865,0.9,0.04,0.06,0.1,22.0
23557,0.77,0.03,0.2,0.23,0.0
48471,0.97,0.0,0.03,0.03,0.0
13087,0.82,0.15,0.03,0.18,90.0
67705,0.7,0.07,0.23,0.30000000000000004,0.0
31275,0.71,0.02,0.27,0.29000000000000004,116.00000000000001
66376,0.85,0.02,0.13,0.15,30.0
29811,0.53,0.1,0.37,0.47,3384.0
47938,0.39,0.14,0.47,0.61,0.0
60613,0.43,0.55,0.02,0.5700000000000001,57.00000000000001
13300,0.17,0.0,0.83,0.83,249.0
42764,0.94,0.0,0.06,0.06,15.0
62481,0.98,0.01,0.01,0.02,0.0
5483,0.32,0.48,0.2,0.6799999999999999,98.6
72602,0.61,0.01,0.38,0.39,78.0
72209,0.0,0.0,1.0,1.0,0.0
60017,0.82,0.02,0.16,0.18,45.0
320,0.69,0.31,0.0,0.31,0.31
44190,0.92,0.01,0.07,0.08,10.24
44812,0.8,0.19,0.01,0.2,0.0
19675,0.0,0.0,1.0,1.0,0.0
24619,0.98,0.0,0.02,0.02,2.4
51059,0.67,0.05,0.28,0.33,0.0
4253,0.53,0.11,0.36,0.47,188.0
64624,0.91,0.05,0.04,0.09,72.0
3451,0.43,0.23,0.34,0.5700000000000001,855.0000000000001
28982,0.93,0.0,0.07,0.07,0.0
11328,0.97,0.0,0.03,0.03,1.2
41177,1.0,0.0,0.0,0.0,0.0
15005,0.0,1.0,0.0,1.0,354.0
42649,0.07,0.0,0.93,0.93,0.0
33997,0.19,0.08,0.73,0.8099999999999999,0.0
9917,0.14,0.85,0.01,0.86,344.0
55120,0.76,0.08,0.16,0.24,0.24
59177,0.65,0.15,0.2,0.35,0.0
17066,0.02,0.03,0.95,0.98,88.2
8462,0.99,0.0,0.01,0.01,0.0
28474,0.46,0.49,0.05,0.54,108.0
19611,0.02,0.0,0.98,0.98,0.98
53689,0.61,0.13,0.26,0.39,265.2
69613,0.41,0.23,0.36,0.59,151.04
40335,0.84,0.16,0.0,0.16,0.0
21223,0.82,0.03,0.15,0.18,27.0
48646,0.82,0.12,0.06,0.18,0.0
58015,0.42,0.31,0.27,0.5800000000000001,0.5800000000000001
56587,0.99,0.0,0.01,0.01,0.0
47054,0.01,0.01,0.98,0.99,147.51
66850,0.8,0.01,0.19,0.2,100.0
19266,0.99,0.0,0.01,0.01,0.0
41509,0.31,0.01,0.68,0.6900000000000001,0.0
50766,0.0,0.0,1.0,1.0,1.0
14113,0.57,0.01,0.42,0.43,64.5
42577,0.56,0.12,0.32,0.44,154.0
60521,0.91,0.01,0.08,0.09,0.09
31241,0.96,0.03,0.01,0.04,6.0
31095,0.99,0.0,0.01,0.01,0.4
42850,0.17,0.74,0.09,0.83,622.5
37852,0.64,0.24,0.12,0.36,230.39999999999998
62257,0.87,0.0,0.13,0.13,0.0
9974,0.74,0.24,0.02,0.26,104.0
55266,0.85,0.0,0.15,0.15,30.0
58758,0.29,0.01,0.7,0.71,355.0
28508,1.0,0.0,0.0,0.0,0.0
4268,0.99,0.01,0.0,0.01,0.25
29508,0.7,0.19,0.11,0.3,285.0
51429,0.7,0.22,0.08,0.3,0.0
58930,0.01,0.0,0.99,0.99,0.99
21969,0.27,0.01,0.72,0.73,0.0
37997,0.88,0.1,0.02,0.12000000000000001,78.0
71748,0.31,0.05,0.64,0.6900000000000001,138.0
3149,0.83,0.11,0.06,0.16999999999999998,0.0
74152,0.8,0.09,0.11,0.2,50.0
60368,0.93,0.01,0.06,0.06999999999999999,2.8
16858,0.99,0.0,0.01,0.01,0.01
37670,0.2,0.01,0.79,0.8,0.0
35354,0.83,0.11,0.06,0.16999999999999998,0.0
7892,0.23,0.63,0.14,0.77,0.0
47875,0.66,0.03,0.31,0.33999999999999997,0.0
6277,0.61,0.0,0.39,0.39,2067.0
1223,0.72,0.01,0.27,0.28,70.0
17318,0.28,0.08,0.64,0.72,0.0
9651,0.97,0.01,0.02,0.03,6.0
889,0.99,0.01,0.0,0.01,0.0
4613,0.81,0.14,0.05,0.19,0.0
32108,0.47,0.28,0.25,0.53,397.5
17178,0.81,0.01,0.18,0.19,26.98
72309,1.0,0.0,0.0,0.0,0.0
36341,1.0,0.0,0.0,0.0,0.0
7495,0.94,0.0,0.06,0.06,7.199999999999999
61011,0.0,0.0,1.0,1.0,0.0
31353,0.83,0.05,0.12,0.16999999999999998,22.61
12647,0.84,0.0,0.16,0.16,0.16
50067,0.01,0.0,0.99,0.99,148.5
54404,1.0,0.0,0.0,0.0,0.0
45856,0.8,0.01,0.19,0.2,0.2
56731,1.0,0.0,0.0,0.0,0.0
11704,0.0,0.0,1.0,1.0,0.0
38790,0.42,0.35,0.23,0.58,69.6
36015,0.26,0.01,0.73,0.74,0.0
2720,0.91,0.03,0.06,0.09,0.0
40229,0.79,0.0,0.21,0.21,31.5
43850,0.05,0.0,0.95,0.95,0.0
36182,0.0,0.0,1.0,1.0,150.0
37563,0.89,0.02,0.09,0.11,33.0
39146,1.0,0.0,0.0,0.0,0.0
28766,0.66,0.31,0.03,0.33999999999999997,39.099999999999994
67633,1.0,0.0,0.0,0.0,0.0
24922,0.64,0.04,0.32,0.36,57.599999999999994
51987,0.01,0.01,0.98,0.99,173.25
52414,0.91,0.04,0.05,0.09,0.0
21708,0.0,0.0,1.0,1.0,0.0
48070,0.78,0.11,0.11,0.22,110.0
69586,0.88,0.07,0.05,0.12000000000000001,0.0
16882,0.02,0.01,0.97,0.98,98.0
23894,0.21,0.01,0.78,0.79,632.0
18759,0.07,0.0,0.93,0.93,77.19
62851,0.95,0.0,0.05,0.05,6.0
50087,0.04,0.0,0.96,0.96,0.0
42665,0.0,0.0,1.0,1.0,0.0
11705,0.98,0.0,0.02,0.02,0.0
24892,0.15,0.11,0.74,0.85,236.29999999999998
26397,0.77,0.23,0.0,0.23,57.5
15550,0.0,0.0,1.0,1.0,125.0
37931,0.99,0.01,0.0,0.01,0.0
52844,0.73,0.05,0.22,0.27,0.0
8024,0.54,0.0,0.46,0.46,0.46
40987,0.39,0.0,0.61,0.61,61.0
48760,0.01,0.01,0.98,0.99,99.0
23575,0.03,0.05,0.92,0.9700000000000001,194.00000000000003
10117,0.93,0.0,0.07,0.07,0.0
10647,0.0,0.0,1.0,1.0,126.0
42722,0.0,0.0,1.0,1.0,0.0
45067,0.08,0.0,0.92,0.92,0.92
60680,0.12,0.04,0.84,0.88,0.88
54669,0.0,0.0,1.0,1.0,0.0
7919,0.16,0.82,0.02,0.84,0.0
58595,0.51,0.29,0.2,0.49,98.0
2381,0.4,0.34,0.26,0.6000000000000001,0.6000000000000001
39457,0.64,0.0,0.36,0.36,0.36
6055,0.75,0.03,0.22,0.25,1070.0
59141,0.99,0.0,0.01,0.01,0.01
13698,0.96,0.03,0.01,0.04,0.04
63930,0.38,0.02,0.6,0.62,0.0
11930,0.52,0.04,0.44,0.48,206.4
57875,0.95,0.0,0.05,0.05,18.0
66958,0.58,0.02,0.4,0.42000000000000004,0.42000000000000004
47427,0.84,0.02,0.14,0.16,32.8
42025,0.33,0.03,0.64,0.67,288.1
13019,0.12,0.0,0.88,0.88,0.0
10295,1.0,0.0,0.0,0.0,0.0
1468,0.84,0.0,0.16,0.16,32.0
64449,1.0,0.0,0.0,0.0,0.0
35590,0.62,0.0,0.38,0.38,114.0
66187,0.01,0.0,0.99,0.99,0.0
67742,0.72,0.0,0.28,0.28,0.0
16104,0.01,0.01,0.98,0.99,0.0
73801,0.01,0.0,0.99,0.99,0.0
63163,0.79,0.0,0.21,0.21,25.2
60345,0.91,0.0,0.09,0.09,0.0
39099,0.13,0.04,0.83,0.87,0.0
405,1.0,0.0,0.0,0.0,0.0
58984,0.59,0.08,0.33,0.41000000000000003,143.5
22877,0.19,0.0,0.81,0.81,129.60000000000002
13783,0.69,0.02,0.29,0.31,217.0
15148,0.96,0.0,0.04,0.04,8.0
67707,0.0,0.0,1.0,1.0,0.0
570,0.86,0.01,0.13,0.14,0.14
21674,0.89,0.02,0.09,0.11,0.11
49827,0.94,0.0,0.06,0.06,0.0
65611,0.39,0.27,0.34,0.6100000000000001,0.0
48052,0.97,0.0,0.03,0.03,13.5
59547,0.62,0.14,0.24,0.38,0.0
39793,0.31,0.08,0.61,0.69,0.0
27686,0.51,0.0,0.49,0.49,274.4
53927,0.71,0.02,0.27,0.29000000000000004,38.57000000000001
54485,0.79,0.07,0.14,0.21000000000000002,0.0
11922,1.0,0.0,0.0,0.0,0.0
34851,0.02,0.0,0.98,0.98,147.0
14646,0.57,0.43,0.0,0.43,19.35
38991,0.01,0.0,0.99,0.99,0.0
20155,0.85,0.04,0.11,0.15,30.0
50328,0.53,0.4,0.07,0.47000000000000003,0.47000000000000003
72786,0.51,0.02,0.47,0.49,73.5
61652,0.95,0.0,0.05,0.05,2.85
10296,0.82,0.18,0.0,0.18,0.0
9126,0.26,0.01,0.73,0.74,0.0
47495,1.0,0.0,0.0,0.0,0.0
46307,0.0,0.0,1.0,1.0,90.0
69138,0.23,0.01,0.76,0.77,0.0
74198,0.0,0.0,1.0,1.0,0.0
2225,0.05,0.0,0.95,0.95,0.0
29754,0.95,0.0,0.05,0.05,0.0
59626,0.49,0.04,0.47,0.51,153.0
38715,0.0,0.0,1.0,1.0,120.0
33644,0.81,0.0,0.19,0.19,76.0
42537,0.81,0.02,0.17,0.19,0.0
6102,0.88,0.01,0.11,0.12,0.0
22099,0.59,0.17,0.24,0.41000000000000003,0.0
73285,0.95,0.05,0.0,0.05,7.5
30675,0.42,0.01,0.57,0.58,0.0
45645,0.5,0.16,0.34,0.5,105.0
10133,0.98,0.0,0.02,0.02,0.02
31392,1.0,0.0,0.0,0.0,0.0
53757,1.0,0.0,0.0,0.0,0.0
69091,0.0,0.0,1.0,1.0,130.0
34819,0.26,0.0,0.74,0.74,0.0
30233,0.91,0.01,0.08,0.09,13.049999999999999
8541,0.95,0.0,0.05,0.05,1.0
20185,0.36,0.63,0.01,0.64,0.64
15100,0.99,0.0,0.01,0.01,1.0
22154,0.16,0.75,0.09,0.84,0.0
65590,0.42,0.19,0.39,0.5800000000000001,46.400000000000006
21544,0.56,0.01,0.43,0.44,0.0
33226,0.88,0.08,0.04,0.12,0.0
37935,1.0,0.0,0.0,0.0,0.0
4179,0.0,0.0,1.0,1.0,0.0
12087,0.26,0.05,0.69,0.74,0.0
15163,0.94,0.01,0.05,0.060000000000000005,0.060000000000000005
37300,0.64,0.02,0.34,0.36000000000000004,0.0
45039,1.0,0.0,0.0,0.0,0.0
46519,0.77,0.01,0.22,0.23,41.4
8850,0.0,0.0,1.0,1.0,1.0
7211,1.0,0.0,0.0,0.0,0.0
72111,0.5,0.08,0.42,0.5,25.0
20652,0.61,0.01,0.38,0.39,0.0
37761,0.01,0.0,0.99,0.99,51.48
13869,0.31,0.02,0.67,0.6900000000000001,144.9
20960,0.05,0.02,0.93,0.9500000000000001,142.5
51314,0.1,0.01,0.89,0.9,0.0
25560,0.7,0.13,0.17,0.30000000000000004,0.0
48880,0.0,0.0,1.0,1.0,0.0
33275,0.0,0.03,0.97,1.0,0.0
17433,0.41,0.05,0.54,0.5900000000000001,35.400000000000006
71960,0.28,0.02,0.7,0.72,468.0
70739,0.21,0.0,0.79,0.79,632.0
22260,1.0,0.0,0.0,0.0,0.0
48713,0.09,0.01,0.9,0.91,0.91
30294,0.9,0.01,0.09,0.09999999999999999,20.0
27185,0.38,0.1,0.52,0.62,620.0
21593,0.9,0.0,0.1,0.1,0.0
32119,0.0,0.0,1.0,1.0,1.0
20299,0.01,0.32,0.67,0.99,59.4
55818,0.63,0.0,0.37,0.37,0.0
74137,0.04,0.01,0.95,0.96,0.0
46159,0.71,0.19,0.1,0.29000000000000004,0.0
59203,0.04,0.0,0.96,0.96,0.0
20171,0.71,0.0,0.29,0.29,87.0
18385,0.88,0.12,0.0,0.12,0.0
44915,0.0,0.0,1.0,1.0,65.0
15941,0.9,0.0,0.1,0.1,4.0
15865,0.52,0.11,0.37,0.48,960.0
57598,0.9,0.03,0.07,0.1,24.0
56036,0.6,0.39,0.01,0.4,200.0
35251,0.0,0.0,1.0,1.0,30.0
31002,0.84,0.0,0.16,0.16,19.2
3720,0.72,0.2,0.08,0.28,0.0
63990,0.86,0.02,0.12,0.13999999999999999,13.999999999999998
7340,0.92,0.01,0.07,0.08,0.0
68382,0.0,0.0,1.0,1.0,96.0
48833,0.26,0.2,0.54,0.74,296.0
54309,0.95,0.0,0.05,0.05,0.0
29274,0.77,0.09,0.14,0.23,0.0
26159,0.99,0.0,0.01,0.01,0.01
5756,0.22,0.07,0.71,0.78,0.0
65520,0.06,0.0,0.94,0.94,0.0
17723,0.4,0.38,0.22,0.6,0.0
43704,0.15,0.83,0.02,0.85,0.0
32284,0.36,0.02,0.62,0.64,256.0
26312,0.05,0.02,0.93,0.9500000000000001,0.9500000000000001
54828,0.36,0.0,0.64,0.64,0.0
21386,0.47,0.09,0.44,0.53,26.5
26077,0.32,0.02,0.66,0.68,170.0
54702,0.11,0.02,0.87,0.89,66.75
68427,0.36,0.0,0.64,0.64,0.0
41359,0.0,0.0,1.0,1.0,0.0
57912,0.78,0.07,0.15,0.22,8.8
57126,0.09,0.0,0.91,0.91,0.0
21321,0.0,0.0,1.0,1.0,0.0
53202,0.88,0.1,0.02,0.12000000000000001,12.000000000000002
3351,0.85,0.05,0.1,0.15000000000000002,0.0
41354,0.57,0.25,0.18,0.43,137.6
19050,0.91,0.0,0.09,0.09,1.7999999999999998
15929,0.46,0.27,0.27,0.54,307.8
31560,0.0,0.0,1.0,1.0,0.0
61696,0.62,0.0,0.38,0.38,19.0
56022,0.11,0.05,0.84,0.89,1780.0
48422,0.03,0.0,0.97,0.97,0.0
18651,0.1,0.89,0.01,0.9,0.0
23414,0.93,0.03,0.04,0.07,2.45
23653,0.98,0.0,0.02,0.02,0.0
4003,0.66,0.34,0.0,0.34,0.0
26311,0.83,0.02,0.15,0.16999999999999998,0.0
70408,0.01,0.0,0.99,0.99,0.0
42630,0.74,0.0,0.26,0.26,15.08
64456,0.89,0.05,0.06,0.11,22.0
66412,0.5,0.06,0.44,0.5,180.0
39856,0.5,0.0,0.5,0.5,100.0
54522,0.28,0.35,0.37,0.72,0.0
10505,0.77,0.0,0.23,0.23,0.0
31406,0.87,0.0,0.13,0.13,26.0
28354,1.0,0.0,0.0,0.0,0.0
2621,0.81,0.01,0.18,0.19,47.5
55216,0.89,0.02,0.09,0.11,16.5
40173,0.27,0.07,0.66,0.73,255.5
37985,0.97,0.01,0.02,0.03,4.5
52840,0.69,0.07,0.24,0.31,0.0
12109,0.65,0.05,0.3,0.35,420.0
26963,0.06,0.03,0.91,0.9400000000000001,0.0
46197,0.0,0.0,1.0,1.0,200.0
22081,0.51,0.0,0.49,0.49,0.0
46780,0.38,0.05,0.57,0.62,0.62
2633,0.64,0.0,0.36,0.36,90.0
56927,0.69,0.29,0.02,0.31,0.0
59682,0.63,0.07,0.3,0.37,0.0
38169,0.01,0.0,0.99,0.99,152.46
49662,0.74,0.02,0.24,0.26,130.0
27236,0.01,0.08,0.91,0.99,0.99
66648,0.78,0.04,0.18,0.22,0.0
60179,0.84,0.05,0.11,0.16,22.400000000000002
46608,0.88,0.0,0.12,0.12,0.12
7912,0.75,0.0,0.25,0.25,37.5
40483,0.99,0.0,0.01,0.01,4.8
28335,0.01,0.04,0.95,0.99,0.0
64791,0.92,0.03,0.05,0.08,8.0
970,0.86,0.04,0.1,0.14,91.00000000000001
54743,1.0,0.0,0.0,0.0,0.0
70993,0.36,0.56,0.08,0.64,155.52
46287,1.0,0.0,0.0,0.0,0.0
27169,0.01,0.02,0.97,0.99,0.99
29471,0.52,0.05,0.43,0.48,38.4
71476,0.68,0.2,0.12,0.32,25.6
45420,0.85,0.09,0.06,0.15,0.0
71980,0.66,0.0,0.34,0.34,85.0
72862,0.52,0.32,0.16,0.48,0.0
6168,0.48,0.0,0.52,0.52,62.400000000000006
73489,0.01,0.0,0.99,0.99,0.99
67595,0.8,0.0,0.2,0.2,190.0
37418,0.85,0.05,0.1,0.15000000000000002,26.250000000000004
23319,0.86,0.0,0.14,0.14,0.0
379,0.97,0.0,0.03,0.03,3.0
61286,0.97,0.03,0.0,0.03,0.0
15933,0.23,0.08,0.69,0.7699999999999999,0.7699999999999999
55858,0.77,0.02,0.21,0.22999999999999998,11.5
60144,0.22,0.0,0.78,0.78,0.78
4352,0.28,0.0,0.72,0.72,0.0
9905,0.47,0.01,0.52,0.53,0.0
27743,0.57,0.43,0.0,0.43,19.35
35256,0.95,0.0,0.05,0.05,0.05
35537,0.5,0.08,0.42,0.5,75.0
25120,0.82,0.01,0.17,0.18000000000000002,0.0
43468,0.78,0.01,0.21,0.22,0.0
53035,0.79,0.05,0.16,0.21000000000000002,10.500000000000002
69597,0.02,0.0,0.98,0.98,548.8
1440,0.96,0.0,0.04,0.04,2.4
54701,1.0,0.0,0.0,0.0,0.0
50701,0.67,0.27,0.06,0.33,0.0
26306,0.03,0.01,0.96,0.97,485.0
5101,0.67,0.02,0.31,0.33,0.0
50562,0.83,0.01,0.16,0.17,0.0
21381,0.71,0.02,0.27,0.29000000000000004,63.80000000000001
61186,0.3,0.65,0.05,0.7000000000000001,0.0
10726,0.02,0.03,0.95,0.98,0.98
38114,0.23,0.46,0.31,0.77,0.0
52810,0.24,0.01,0.75,0.76,190.0
20389,0.48,0.05,0.47,0.52,0.52
43615,0.07,0.81,0.12,0.93,465.0
57068,0.89,0.1,0.01,0.11,7.7
49109,0.64,0.09,0.27,0.36,108.0
11086,0.2,0.0,0.8,0.8,0.0
73675,0.51,0.02,0.47,0.49,24.5
12727,0.41,0.0,0.59,0.59,229.51
48628,0.95,0.05,0.0,0.05,0.0
34433,0.38,0.09,0.53,0.62,0.0
57340,0.15,0.64,0.21,0.85,0.0
46701,0.96,0.0,0.04,0.04,0.0
35299,0.78,0.2,0.02,0.22,0.22
41210,0.96,0.03,0.01,0.04,0.0
49874,0.79,0.02,0.19,0.21,168.0
13390,0.0,0.01,0.99,1.0,1200.0
66488,0.74,0.05,0.21,0.26,0.26
67786,0.15,0.0,0.85,0.85,0.0
57646,0.92,0.01,0.07,0.08,0.0
66031,0.0,0.0,1.0,1.0,450.0
32846,0.63,0.02,0.35,0.37,185.0
55470,1.0,0.0,0.0,0.0,0.0
45443,0.9,0.1,0.0,0.1,0.0
33423,0.86,0.01,0.13,0.14,0.0
12619,0.97,0.01,0.02,0.03,10.5
15595,0.08,0.02,0.9,0.92,0.92
1466,0.77,0.02,0.21,0.22999999999999998,0.0
15863,0.46,0.44,0.1,0.54,45.900000000000006
32073,0.45,0.01,0.54,0.55,0.0
40460,0.62,0.0,0.38,0.38,95.0
58265,0.81,0.18,0.01,0.19,0.0
32882,0.27,0.66,0.07,0.73,0.0
1177,0.88,0.01,0.11,0.12,29.279999999999998
3506,0.64,0.0,0.36,0.36,0.0
64670,0.99,0.0,0.01,0.01,2.0
33300,1.0,0.0,0.0,0.0,0.0
23616,0.96,0.0,0.04,0.04,12.0
27071,0.7,0.03,0.27,0.30000000000000004,60.00000000000001
21045,0.31,0.12,0.57,0.69,0.69
1122,0.0,0.0,1.0,1.0,75.0
71564,0.46,0.11,0.43,0.54,162.0
27385,0.0,0.0,1.0,1.0,0.0
31201,0.61,0.36,0.03,0.39,234.0
28198,0.51,0.01,0.48,0.49,0.49
14685,0.99,0.0,0.01,0.01,0.0
45865,0.76,0.09,0.15,0.24,72.0
55933,0.96,0.0,0.04,0.04,6.24
52283,0.99,0.0,0.01,0.01,0.01
70751,0.91,0.07,0.02,0.09000000000000001,0.0
22425,0.81,0.0,0.19,0.19,60.8
51604,0.54,0.17,0.29,0.45999999999999996,0.0
58005,0.0,0.0,1.0,1.0,0.0
4919,0.43,0.54,0.03,0.5700000000000001,0.0
17156,0.79,0.01,0.2,0.21000000000000002,0.0
59567,0.97,0.0,0.03,0.03,21.0
65060,0.9,0.06,0.04,0.1,6.0
49236,0.14,0.02,0.84,0.86,0.0
19877,0.98,0.0,0.02,0.02,0.02
32849,0.21,0.51,0.28,0.79,252.8
3570,0.28,0.72,0.0,0.72,0.0
38928,0.66,0.28,0.06,0.34,15.3
59251,0.91,0.08,0.01,0.09,27.0
72417,0.52,0.12,0.36,0.48,172.79999999999998
48824,0.47,0.03,0.5,0.53,0.0
32112,0.38,0.05,0.57,0.62,155.0
16199,0.9,0.01,0.09,0.09999999999999999,35.0
56100,0.45,0.04,0.51,0.55,53.35
72702,0.99,0.0,0.01,0.01,0.01
23112,0.02,0.02,0.96,0.98,0.0
45281,1.0,0.0,0.0,0.0,0.0
43409,0.98,0.01,0.01,0.02,0.0
68865,0.64,0.17,0.19,0.36,0.36
4312,0.99,0.01,0.0,0.01,0.01
61091,0.07,0.0,0.93,0.93,91.14
56976,0.0,0.0,1.0,1.0,1.0
46362,0.0,0.0,1.0,1.0,0.0
57734,0.1,0.49,0.41,0.8999999999999999,224.99999999999997
20544,0.96,0.0,0.04,0.04,0.04
41379,0.86,0.01,0.13,0.14,0.14
60327,0.3,0.27,0.43,0.7,244.99999999999997
1519,1.0,0.0,0.0,0.0,0.0
29287,0.52,0.01,0.47,0.48,0.48
34402,1.0,0.0,0.0,0.0,0.0
9148,0.54,0.07,0.39,0.46,92.0
64266,0.97,0.01,0.02,0.03,10.5
73606,0.54,0.07,0.39,0.46,230.0
68249,0.11,0.83,0.06,0.8899999999999999,444.99999999999994
44003,0.85,0.01,0.14,0.15000000000000002,1038.3000000000002
18466,0.04,0.0,0.96,0.96,0.0
54595,0.96,0.03,0.01,0.04,10.200000000000001
68420,0.88,0.11,0.01,0.12,0.0
46243,0.33,0.06,0.61,0.6699999999999999,0.0
11188,0.8,0.08,0.12,0.2,50.0
28564,0.89,0.03,0.08,0.11,32.89
40356,0.37,0.05,0.58,0.63,0.63
19939,0.98,0.0,0.02,0.02,0.0
18775,0.61,0.39,0.0,0.39,292.5
73722,0.96,0.02,0.02,0.04,2.0
33239,1.0,0.0,0.0,0.0,0.0
5936,0.92,0.05,0.03,0.08,18.400000000000002
3148,0.13,0.03,0.84,0.87,0.87
45326,0.61,0.03,0.36,0.39,0.39
36943,0.99,0.0,0.01,0.01,1.5
1238,0.5,0.49,0.01,0.5,0.0
45455,0.0,0.0,1.0,1.0,0.0
5046,0.63,0.03,0.34,0.37,0.0
50201,1.0,0.0,0.0,0.0,0.0
51907,0.99,0.0,0.01,0.01,0.0
20948,0.87,0.0,0.13,0.13,41.6
48682,0.5,0.0,0.5,0.5,45.0
59315,0.9,0.06,0.04,0.1,0.1
1435,0.79,0.01,0.2,0.21000000000000002,21.000000000000004
14086,0.82,0.15,0.03,0.18,46.8
29558,0.59,0.09,0.32,0.41000000000000003,43.46
22089,0.54,0.1,0.36,0.45999999999999996,512.4399999999999
73400,1.0,0.0,0.0,0.0,0.0
66429,0.88,0.0,0.12,0.12,0.0
2755,0.9,0.07,0.03,0.1,8.9
63796,0.71,0.23,0.06,0.29000000000000004,87.00000000000001
67737,0.67,0.01,0.32,0.33,0.0
59762,0.0,0.0,1.0,1.0,1.0
25908,0.49,0.0,0.51,0.51,229.5
35764,0.85,0.0,0.15,0.15,6.0
70922,0.15,0.0,0.85,0.85,654.5
11159,0.0,0.0,1.0,1.0,1.0
11628,0.99,0.01,0.0,0.01,0.0
31960,0.96,0.0,0.04,0.04,0.04
3847,0.82,0.08,0.1,0.18,0.0
4196,0.62,0.12,0.26,0.38,0.0
8702,0.86,0.13,0.01,0.14,10.500000000000002
62753,0.84,0.12,0.04,0.16,0.0
25848,0.33,0.0,0.67,0.67,134.0
28872,0.93,0.0,0.07,0.07,0.0
43337,0.63,0.34,0.03,0.37,222.0
67715,0.58,0.04,0.38,0.42,0.0
28757,0.64,0.02,0.34,0.36000000000000004,0.0
25448,0.78,0.03,0.19,0.22,14.52
23451,0.27,0.24,0.49,0.73,226.29999999999998
45735,0.03,0.0,0.97,0.97,0.0
3976,0.89,0.01,0.1,0.11,0.0
3137,0.04,0.02,0.94,0.96,0.0
61760,0.86,0.02,0.12,0.13999999999999999,54.599999999999994
63917,0.0,0.0,1.0,1.0,0.0
32584,0.61,0.34,0.05,0.39,0.39
24156,0.02,0.01,0.97,0.98,0.98
18854,0.3,0.24,0.46,0.7,227.49999999999997
14490,0.55,0.05,0.4,0.45,360.0
58616,0.57,0.32,0.11,0.43,0.0
26218,0.58,0.01,0.41,0.42,50.4
31306,0.03,0.0,0.97,0.97,345.32
44316,0.82,0.03,0.15,0.18,63.0
15527,1.0,0.0,0.0,0.0,0.0
65289,0.91,0.01,0.08,0.09,72.0
72855,0.91,0.03,0.06,0.09,8.459999999999999
58418,0.66,0.02,0.32,0.34,0.0
38097,0.0,0.0,1.0,1.0,1.0
28115,0.33,0.01,0.66,0.67,0.0
70693,0.05,0.01,0.94,0.95,76.0
34833,0.01,0.0,0.99,0.99,0.0
72223,0.13,0.24,0.63,0.87,548.1
14932,0.74,0.0,0.26,0.26,39.0
365,0.92,0.02,0.06,0.08,16.0
409,0.92,0.01,0.07,0.08,0.0
19309,0.88,0.0,0.12,0.12,2.4
37604,0.0,0.0,1.0,1.0,360.0
24608,0.0,0.0,1.0,1.0,3550.0
52728,0.76,0.24,0.0,0.24,55.199999999999996
14846,0.71,0.15,0.14,0.29000000000000004,580.0000000000001
10844,0.06,0.12,0.82,0.94,0.94
51340,0.87,0.0,0.13,0.13,0.0
13814,0.11,0.01,0.88,0.89,498.40000000000003
41995,0.3,0.05,0.65,0.7000000000000001,0.7000000000000001
67578,0.17,0.0,0.83,0.83,207.5
2135,0.54,0.0,0.46,0.46,0.0
49843,0.61,0.01,0.38,0.39,0.0
31987,0.06,0.01,0.93,0.9400000000000001,0.0
6987,0.98,0.0,0.02,0.02,1.6
54099,0.6,0.0,0.4,0.4,48.0
7852,0.3,0.15,0.55,0.7000000000000001,210.00000000000003
68627,0.76,0.0,0.24,0.24,360.0
45474,0.78,0.13,0.09,0.22,0.0
66915,1.0,0.0,0.0,0.0,0.0
61047,0.96,0.03,0.01,0.04,102.0
54566,0.95,0.02,0.03,0.05,0.0
23049,0.72,0.0,0.28,0.28,0.0
70266,1.0,0.0,0.0,0.0,0.0
6688,0.79,0.05,0.16,0.21000000000000002,0.0
33425,0.99,0.0,0.01,0.01,0.24
42917,0.01,0.0,0.99,0.99,0.0
11032,0.08,0.13,0.79,0.92,174.8
69274,0.87,0.02,0.11,0.13,0.0
32687,0.69,0.31,0.0,0.31,83.7
58370,0.75,0.0,0.25,0.25,0.0
8821,0.63,0.01,0.36,0.37,277.5
30476,0.99,0.01,0.0,0.01,0.01
48063,0.82,0.02,0.16,0.18,54.0
71219,0.48,0.03,0.49,0.52,0.0
51924,0.04,0.02,0.94,0.96,0.0
54852,0.33,0.6,0.07,0.6699999999999999,0.0
55782,0.1,0.0,0.9,0.9,0.9
42818,0.82,0.0,0.18,0.18,11.7
19449,1.0,0.0,0.0,0.0,0.0
64942,0.01,0.0,0.99,0.99,0.0
48996,0.85,0.14,0.01,0.15000000000000002,38.400000000000006
71646,0.97,0.0,0.03,0.03,4.35
13612,0.06,0.07,0.87,0.94,0.0
27573,0.58,0.04,0.38,0.42,399.0
12482,0.38,0.57,0.05,0.62,31.0
43614,0.42,0.46,0.12,0.5800000000000001,0.0
